url,headline,img_path
/en/news-in-english/19/2497561/lithuanian-fm-welcomes-ukraine-us-minerals-deal-saying-europe-helped-get-better-terms,"Lithuanian FM welcomes Ukraine-US minerals deal, saying Europe helped get better terms",/img/2024/12/10/1940611-514118-150x84.jpg
/en/news-in-english/19/2497559/language-barrier-kindergartens-and-borscht-german-brigade-s-integration-in-lithuania,"Language barrier, kindergartens, and borscht: German brigade’s integration in Lithuania",
/en/news-in-english/19/2499188/trump-s-tariffs-on-eu-goods-will-directly-affect-lithuania-s-economy-minister,Trump’s tariffs on EU goods will directly affect Lithuania’s economy – minister,
/en/news-in-english/19/2499793/lithuanian-president-sees-no-reason-to-end-gas-transit-deal-with-russia,Lithuanian president sees no reason to end gas transit deal with Russia,/img/2022/09/30/1354156-52492-393x221.jpg
/en/news-in-english/19/2499717/lithuania-s-first-post-independence-leader-landsbergis-hospitalised,Lithuania’s first post-independence leader Landsbergis hospitalised,/img/2025/02/27/2005145-494328-393x221.jpg
/en/news-in-english/19/2499630/no-additional-concern-over-russia-s-zapad-drills-lithuanian-president,No additional concern over Russia’s Zapad drills – Lithuanian president,/img/2021/09/23/1064443-208183-393x221.jpg
/en/news-in-english/19/2499630/no-additional-concern-over-russia-s-zapad-drills-lithuanian-president,No additional concern over Russia’s Zapad drills – Lithuanian president,/img/2021/09/23/1064443-208183-615x345.jpg
/en/news-in-english/19/2497903/lithuania-unlawfully-denies-residency-permits-to-ukrainians-without-passports-red-cross,Lithuania unlawfully denies residency permits to Ukrainians without passports – Red Cross,/img/2022/05/02/1250684-775226-393x221.jpg
/en/news-in-english/19/2497840/european-troops-in-ukraine-only-possible-with-us-backing-says-lithuanian-mod,"European troops in Ukraine only possible with US backing, says Lithuanian MoD",/img/2025/01/23/1973022-490131-393x221.jpg
/en/news-in-english/19/2497561/lithuanian-fm-welcomes-ukraine-us-minerals-deal-saying-europe-helped-get-better-terms,"Lithuanian FM welcomes Ukraine-US minerals deal, saying Europe helped get better terms",/img/2024/12/10/1940611-514118-393x221.jpg
/en/news-in-english/19/2497387/blinkeviciute-confirms-she-will-not-run-for-leadership-of-lithuanian-social-democrats,Blinkevičiūtė confirms she will not run for leadership of Lithuanian Social Democrats,/img/2025/01/24/1973766-652311-393x221.jpg
/en/news-in-english/19/2499793/lithuanian-president-sees-no-reason-to-end-gas-transit-deal-with-russia,Lithuanian president sees no reason to end gas transit deal with Russia,/img/2022/09/30/1354156-52492-615x345.jpg
/en/news-in-english/19/2499437/lithuania-s-defence-ukraine-aid-in-focus-of-russian-propaganda-in-2024-military,"Lithuania’s defence, Ukraine aid in focus of Russian propaganda in 2024 – military",/img/2025/02/25/2002997-259161-615x345.jpg
/en/news-in-english/19/2499322/lithuanian-salesman-helps-import-luxury-cars-into-russia-media,Lithuanian salesman helps import luxury cars into Russia – media,/img/2024/08/07/1833716-499745-615x345.jpg
/en/news-in-english/19/2497762/gps-jamming-by-russia-is-not-directed-against-lithuania-says-presidential-adviser,"GPS jamming by Russia is not directed against Lithuania, says presidential adviser",/img/2025/02/26/2003996-254335-615x345.jpg
/en/news-in-english/19/2499309/lithuanian-coalition-agrees-to-move-forward-on-taxes-pm,Lithuanian coalition agrees to move forward on taxes – PM,/img/2025/02/26/2004547-75496-615x345.jpg
/en/news-in-english/19/2499188/trump-s-tariffs-on-eu-goods-will-directly-affect-lithuania-s-economy-minister,Trump’s tariffs on EU goods will directly affect Lithuania’s economy – minister,/img/2025/02/24/2002755-483684-615x345.jpg
/en/news-in-english/19/2497475/lithuania-s-pension-funds-suggest-lending-up-to-eur3-6bn-for-defence,Lithuania’s pension funds suggest lending up to €3.6bn for defence,/img/2024/09/03/1849839-421210-615x345.jpg
/en/news-in-english/19/2496914/rheinmetall-expects-lithuanian-ammo-factory-to-start-operations-in-early-2027,Rheinmetall expects Lithuanian ammo factory to start operations in early 2027,/img/2024/06/17/1799502-160599-615x345.jpg
/en/news-in-english/19/2499717/lithuania-s-first-post-independence-leader-landsbergis-hospitalised,Lithuania’s first post-independence leader Landsbergis hospitalised,/img/2025/02/27/2005145-494328-615x345.jpg
/en/news-in-english/19/2499476/international-media-groups-express-concern-over-political-neutrality-audit-at-lrt,International media groups express concern over ‘political neutrality’ audit at LRT,/img/2025/01/10/1963612-898824-615x345.jpg
/en/news-in-english/19/2499222/25th-book-fair-kicks-off-in-vilnius,25th Book Fair kicks off in Vilnius,/img/2025/02/26/2003758-293265-615x345.jpg
/en/news-in-english/19/2497997/school-for-german-soldiers-kids-in-vilnius-to-be-ready-this-year,School for German soldiers’ kids in Vilnius to be ready this year,/img/2024/03/20/1731463-118409-615x345.jpg
/en/news-in-english/19/2497559/language-barrier-kindergartens-and-borscht-german-brigade-s-integration-in-lithuania,"Language barrier, kindergartens, and borscht: German brigade’s integration in Lithuania",/img/2025/02/21/2000680-270200-615x345.jpg
/en/news-in-english/19/2497111/svetlana-alexievich-today-the-whole-world-is-changed-interview,"Svetlana Alexievich: ‘Today, the whole world is changed’ – interview",/img/2025/02/25/2003005-930455-615x345.jpg
/en/news-in-english/19/2494143/ukrainian-refugees-in-europe-three-years-on-and-a-life-in-limbo,Ukrainian refugees in Europe: three years on and a life in limbo,/img/2025/02/21/2000528-840089-615x345.jpg
/en/news-in-english/19/2491362/poverty-exploitation-and-bed-fees-sex-work-in-interwar-lithuania,"Poverty, exploitation, and bed fees: Sex work in interwar Lithuania",/img/2025/02/15/1995139-73381-615x345.jpg
